timestamp,age,gender,city,position,total_experience_years,experience_years_germany,seniority_level,main_technology,yearly_salary_eur,yearly_bonus_stocks_eur,vacation_days,employment_status,contract_duration,work_language,company_size,company_type,job_loss_covid,age_range
2020-11-28 22:07:47,34,Male,Munich,Frontend Developer,4.0,3.0,Middle,JavaScript,66000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-28 22:16:17,28,Male,London,Software Engineer,8.0,0.0,Senior,.NET,75000.0,6000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-29 01:29:24,35,Male,Berlin,Frontend Developer,6.0,1.0,Middle,JavaScript,66500.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-29 03:48:11,38,Male,Berlin,Backend Developer,8.0,8.0,Senior,Perl,64000.0,73000,30,full_time,Unlimited contract,german,1000+,Product,no,35-40
2020-11-29 09:34:53,34,Male,Munich,Backend Developer,13.0,2.0,Lead,Java,105000.0,15000,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-29 10:06:00,36,Male,Dortmund,Software Engineer,8.0,8.0,Senior,Kotlin,83000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-29 10:27:35,30,Female,Munich,Software Engineer,8.0,2.0,Senior,Java,52000.0,0,28,full_time,Unlimited contract,german,1000+,Consulting,no,25-34
2020-11-29 13:17:18,27,Male,Berlin,Data Engineer,6.0,3.0,Middle,Python,74000.0,21000,25,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-29 14:27:45,27,Male,Berlin,Qa Engineer,5.0,1.5,Middle,Java,56700.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-29 15:23:30,33,Male,Berlin,Software Engineer,7.0,1.0,Middle,Ruby,54000.0,0,28,full_time,Temporary contract,english,51-100,Startup,no,25-34
2020-11-29 15:26:18,29,Male,Berlin,Security Engineer,7.0,2.0,Middle,unknown,72000.0,0,25,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-29 17:12:02,30,Female,Cologne,Data Scientist,8.0,7.0,Senior,Python,85000.0,7000,30,full_time,Unlimited contract,english and german,1000+,Utilities,no,25-34
2020-11-29 17:48:04,25,Male,Frankfurt,Devops,2.0,2.0,Junior,Python,65000.0,0,28,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-11-29 18:41:38,38,Male,Berlin,Software Engineer,12.0,6.0,Senior,Java,92000.0,40000,Unlimited,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-29 18:51:15,30,Female,Jena,Software Engineer,4.0,4.0,Middle,JavaScript,54000.0,0,0,full_time,Temporary contract,english,101-1000,Institute,no,25-34
2020-11-29 20:04:23,34,Male,Moscow,Software Architect,14.0,0.0,Lead,Haskell,100000.0,0,30,full_time,Temporary contract,english,51-100,Product,no,25-34
2020-11-29 20:24:21,29,Male,Berlin,Frontend Developer,8.0,7.0,Senior,JavaScript,77250.0,87250,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-29 20:53:17,27,Male,Berlin,Backend Developer,3.0,0.0,Middle,Java,57000.0,0,0,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-29 21:34:45,36,Male,Berlin,Software Engineer,5.0,1.0,Middle,JavaScript,60000.0,0,26,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-30 09:07:15,43,Male,Berlin,Software Engineer,20.0,3.0,Middle,Ruby,70000.0,20000,25,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-30 09:57:43,32,Male,Munich,Frontend Developer,10.0,4.0,Lead,JavaScript,80000.0,85000,25,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-30 10:48:04,28,Male,Berlin,Ml Engineer,0.0,1.0,Junior,Python,48000.0,0,30,full_time,Unlimited contract,english,11-50,Startup,yes,25-34
2020-11-30 10:49:42,36,Male,Nürnberg,Software Engineer,20.0,20.0,Lead,Java,74000.0,6000,28,full_time,Unlimited contract,german,1000+,Financial,no,35-40
2020-11-30 10:50:53,27,Male,Nürnberg,Qa Engineer,3.0,3.0,Middle,unknown,55000.0,0,30,full_time,Unlimited contract,german,101-1000,Consulting,no,25-34
2020-11-30 10:52:55,26,Male,Berlin,Backend Developer,2.0,2.0,Junior,PHP,30000.0,1000,24,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-11-30 11:03:07,34,Male,Stuttgart,Software Engineer,6.0,6.0,Head,C++,90000.0,1000,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-30 11:06:44,25,Male,Stuttgart,Data Scientist,0.0,0.0,Junior,Python,58000.0,0,30,full_time,Unlimited contract,german,1000+,Handel,no,25-34
2020-11-30 11:08:23,30,Male,Frankfurt,Big Data Engineer,3.0,3.0,Middle,Python,65000.0,3000,30,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-11-30 11:13:05,35,Male,Berlin,Designer (Ui/Ux),10.0,6.0,Senior,unknown,50400.0,0,29,full_time,Unlimited contract,german,11-50,Consulting,no,35-40
2020-11-30 11:16:18,30,Male,Krakow,Business Analyst,7.0,0.0,Senior,SQL,68500.0,70000,26,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-11-30 11:23:45,26,Male,Berlin,Software Engineer,5.0,1.0,Middle,Python,69000.0,2000,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 11:24:53,30,Female,Stockholm,Qa Engineer,7.0,1.0,Senior,Python,48000.0,0,30,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-30 11:32:03,33,Female,Braunschweig,Software Engineer,6.0,4.0,Middle,C++,58000.0,6000,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-30 11:34:22,26,Male,Berlin,Backend Developer,6.0,3.0,Senior,Golang,70000.0,71000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-30 11:38:00,29,Male,Berlin,Data Scientist,6.0,1.5,Middle,Python,57000.0,0,28,full_time,Unlimited contract,english,up to 10,Startup,yes,25-34
2020-11-30 11:44:04,36,Male,Zurich,Data Scientist,5.0,0.5,Senior,Python,106000.0,106000,25,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-30 11:45:40,23,Male,Dublin,Data Analyst,3.0,0.0,Senior,Python,49200.0,2000,21,full_time,Unlimited contract,english,1000+,Product,no,20-24
2020-11-30 11:52:06,45,Male,Madrid,Data Scientist,2.0,0.0,Senior,Python,42000.0,0,24,full_time,Unlimited contract,spanish,101-1000,Consulting,no,40-45
2020-11-30 11:56:44,41,Male,Rome,Cto,22.0,0.0,Head,Python,50000.0,0,31,full_time,Unlimited contract,italian,51-100,Product,no,40-45
2020-11-30 12:06:18,28,Male,Berlin,Ml Engineer,1.0,1.0,Junior,Python,43000.0,43000,14,full_time,Unlimited contract,english,up to 10,Startup,yes,25-34
2020-11-30 12:07:23,35,Male,Berlin,Data Scientist,12.0,3.5,Senior,Python,77000.0,12000,27,full_time,Unlimited contract,english,1000+,Startup,yes,35-40
2020-11-30 12:08:57,37,Female,Berlin,Data Scientist,8.0,0.5,Middle,Python,67000.0,0,28,full_time,Unlimited contract,english,1000+,Startup,no,35-40
2020-11-30 12:10:34,26,Male,Lisbon,Software Engineer,4.0,0.0,Middle,JavaScript,30000.0,0,22,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-30 12:11:34,30,Male,Barcelona,Data Scientist,5.0,0.0,Senior,R,40000.0,0,25,full_time,Unlimited contract,spanish,1000+,Consulting,no,25-34
2020-11-30 12:11:41,24,Male,Sofia,Ml Engineer,5.0,0.0,Senior,Python,64000.0,0,20,full_time,Unlimited contract,english,11-50,Startup,no,20-24
2020-11-30 12:11:50,35,Male,Frankfurt,Manager,6.0,5.0,Head,C,90000.0,7500,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-30 12:13:37,27,Male,Rome,Data Scientist,2.0,0.0,Junior,SQL,30000.0,3000,24,full_time,Temporary contract,italian,1000+,Consulting,no,25-34
2020-11-30 12:15:48,31,Male,Munich,Professor,10.0,2.0,Lead,Python,80000.0,0,Unlimited,full_time,Unlimited contract,german,101-1000,Education,no,25-34
2020-11-30 12:17:06,27,Female,Munich,Backend Developer,6.0,4.0,Senior,Java,85600.0,10000,25,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 12:24:32,29,Male,Bonn,Data Scientist,2.0,2.0,Middle,Python,55200.0,0,30,full_time,Temporary contract,english,1000+,Product,no,25-34
2020-11-30 12:32:14,29,Male,Berlin,Ai Management,6.0,6.0,Head,Python,92000.0,14000,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-30 12:45:00,34,Male,Berlin,Backend Developer,14.0,6.0,Lead,Kotlin,96000.0,100000,29,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-30 12:49:08,29,Male,Helsinki,Frontend Developer,10.0,0.0,Senior,TypeScript,60000.0,2500,0,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 12:55:38,35,Male,Luttich,Data Scientist,12.0,0.0,Lead,Python,85000.0,95000,37,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-30 12:56:08,54,Male,Milan,Sales,31.0,6.0,Head,Python,110000.0,100000,29,full_time,Unlimited contract,english,11-50,Consulting,no,46-70
2020-11-30 13:10:41,31,Male,Berlin,Software Engineer,6.0,4.0,Senior,Kotlin,90000.0,99000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-30 13:12:47,30,Male,Bielefeld,Software Engineer,5.0,3.0,Junior,C++,55000.0,55000,30,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-11-30 13:17:39,36,Male,Zurich,Backend Developer,15.0,2.0,Senior,C++,120000.0,100000,25,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-30 13:26:02,24,Male,Berlin,Backend Developer,1.0,1.0,Intern,Python,30000.0,0,24,part_time,Temporary contract,german,up to 10,Startup,no,20-24
2020-11-30 13:33:21,28,Male,Frankfurt,Android Developer,8.0,1.0,Lead,C#,30000.0,2000,1,full_time,Temporary contract,english,11-50,Startup,no,25-34
2020-11-30 13:50:56,29,Male,Berlin,Data Scientist,4.0,4.0,Head,Python,105000.0,0,Unlimited,full_time,Unlimited contract,german,11-50,Consulting,no,25-34
2020-11-30 13:52:05,36,Male,Hamburg,Data Scientist,2.0,10.0,Middle,Python,63000.0,0,30,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-30 13:55:09,26,Male,Berlin,Devops,5.0,2.0,Middle,Python,72000.0,0,23,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-30 14:06:35,36,Male,Munich,Devops,14.0,6.0,Middle,PowerShell,65000.0,5000,30,full_time,Unlimited contract,german,101-1000,Consulting,no,35-40
2020-11-30 14:30:05,33,Male,Berlin,Backend Developer,13.0,1.5,Senior,Python,83000.0,0,30,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-30 14:36:32,35,Male,Berlin,Data Engineer,6.0,6.0,Senior,Java,120000.0,200000,14,freelancer,Temporary contract,english,11-50,Startup,no,35-40
2020-11-30 14:47:24,36,Male,Berlin,Frontend Developer,6.0,4.0,Middle,JavaScript,58000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,yes,35-40
2020-11-30 15:10:35,35,Male,Berlin,Software Engineer,2.0,2.0,Middle,Python,50000.0,500,45,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-30 15:27:53,29,Male,Berlin,Backend Developer,9.0,6.0,Senior,Java,75000.0,0,25,full_time,Unlimited contract,english,51-100,Startup,yes,25-34
2020-11-30 15:45:24,29,Male,Berlin,Devops,11.0,7.0,Lead,TypeScript,120000.0,0,5,freelancer,Unlimited contract,english,up to 10,Startup,no,25-34
2020-11-30 15:48:04,32,Male,Hamburg,Backend Developer,14.0,6.0,Lead,Java,80000.0,5000,28,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-30 16:01:37,23,Male,"Nj, Usa","Student, Software Developer, Data Engineer",4.0,0.0,Entry_level,Python,54179.13,60847,0,full_time,Unlimited contract,english,up to 10,"Full-Time Position In Education, Part-Time Position In At A Data Startup",no,20-24
2020-11-30 16:20:18,32,Female,Berlin,Engineering Team Lead,10.0,6.0,Lead,Python,65000.0,3250,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 16:24:25,30,Male,Berlin,Software Engineer,7.0,1.0,Senior,Python,49000.0,0,12,full_time,Temporary contract,english,11-50,Startup,no,25-34
2020-11-30 16:32:24,30,Male,Munich,Data Scientist,2.0,2.0,Middle,Python,50000.0,5000,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-30 16:42:50,30,Male,Berlin,Ml Engineer,6.0,2.0,Middle,Python,59000.0,0,28,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-30 16:54:46,30,Male,Frankfurt,Data Scientist,5.0,4.0,Middle,Python,52500.0,0,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-30 16:57:51,48,Male,Madrid,Devops,15.0,0.0,Senior,Python,30000.0,0,30,full_time,Unlimited contract,english,up to 10,Startup,yes,46-70
2020-11-30 17:05:15,31,Male,Berlin,Data Analyst,7.0,6.0,Senior,SQL,83000.0,20000,26,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-30 18:24:21,38,Male,Cologne,Software Engineer,15.0,5.0,Senior,C#,59000.0,7000,30,full_time,Unlimited contract,english,up to 10,Product,no,35-40
2020-11-30 18:25:04,22,Male,Istanbul,Backend Developer,3.0,0.0,Middle,PHP,30000.0,0,0,freelancer,Unlimited contract,english,up to 10,Startup,yes,20-24
2020-11-30 18:39:45,28,Male,Warsaw,Data Scientist,3.0,0.0,Middle,Python,50000.0,10000,21,freelancer,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 18:41:07,29,Male,Berlin,Data Scientist,5.0,2.0,Senior,Python,75000.0,0,24,full_time,Unlimited contract,english,11-50,Startup,yes,25-34
2020-11-30 19:12:11,34,Male,Munich,Frontend Developer,5.0,4.0,Senior,JavaScript,54000.0,54000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 19:23:52,27,Male,Berlin,Frontend Developer,5.0,1.0,Middle,JavaScript,58000.0,58000,25,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-30 19:28:15,34,Male,Berlin,Ml Engineer,3.0,3.0,Senior,Python,70000.0,0,30,full_time,Temporary contract,english,101-1000,Product,no,25-34
2020-11-30 20:09:04,28,Male,Wolfsburg,Software Engineer,2.0,1.0,Junior,C,48000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 20:14:04,40,Male,Mannheim,Software Engineer,9.0,9.0,Middle,C,88000.0,5000,30,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-30 20:39:33,29,Male,Berlin,Product Manager,5.0,5.0,Middle,unknown,57750.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-30 20:56:33,27,Male,Cologne,Software Engineer,1.0,1.0,Junior,C++,45000.0,45000,30,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-11-30 21:19:16,35,Female,Munich,Data Scientist,5.0,2.0,Senior,Python,75000.0,10000,30,full_time,Unlimited contract,english,1000+,Bank,no,35-40
2020-11-30 21:31:01,29,Male,London,Software Engineer,9.0,0.0,Senior,TypeScript,113000.0,170000,25,full_time,Unlimited contract,english,1000+,Corporation,no,25-34
2020-11-30 21:45:21,38,Male,Munich,Product Manager,12.0,12.0,Senior,JavaScript,74000.0,14000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-30 21:48:26,32,Male,Berlin,Data Engineer,7.0,5.0,Senior,Python,82000.0,82000,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-30 21:57:56,37,Male,Berlin,Data Scientist,10.0,10.0,Senior,Python,82000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-30 21:58:51,29,Male,Karlsruhe,Devops,6.0,5.0,Senior,PHP,64800.0,9450,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-30 22:13:06,32,Male,Frankfurt,Software Engineer,7.0,7.0,Senior,C,70000.0,4000,30,full_time,Unlimited contract,german,51-100,Product,no,25-34
2020-11-30 22:18:02,40,Male,Hildesheim,Software Engineer,16.0,3.0,Senior,C++,72000.0,5000,30,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-30 22:42:01,39,Male,Berlin,Software Engineer,12.0,6.0,Lead,JavaScript,82000.0,2000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-30 22:42:57,32,Male,Vienna,Dataops Team Lead,10.0,10.0,Lead,Java,80000.0,40000,25,full_time,Unlimited contract,german,1000+,Transport & Logistics,no,25-34
2020-11-30 23:26:56,26,Female,Berlin,Backend Developer,5.0,0.0,Middle,Java,65000.0,75000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-30 23:38:05,30,Male,Berlin,Software Engineer,9.0,1.0,Middle,TypeScript,77000.0,0,26,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 00:06:49,32,Female,Munich,Data Scientist,5.0,5.0,Senior,Python,80000.0,0,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-12-01 00:16:18,32,Male,Munich,Software Engineer,8.0,1.0,Senior,C++,65000.0,0,30,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-12-01 00:20:42,31,Male,Helsinki,Software Engineer,5.0,0.0,Middle,Java,59064.0,66447,30,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-12-01 00:25:07,30,Male,Berlin,Software Engineer,10.0,6.0,Senior,Ruby,90000.0,30000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 00:32:37,30,Male,Munich,Software Sales,12.0,2.0,Senior,Python,120000.0,20000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 00:32:53,30,Female,Berlin,Qa Engineer,8.0,6.0,Senior,JavaScript,70000.0,0,31,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-01 00:38:14,25,Male,Hamburg,Backend Developer,5.0,1.0,Middle,Java,53500.0,53500,29,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 01:32:35,30,Male,Berlin,Software Engineer,9.0,9.0,Lead,unknown,90000.0,0,25,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-12-01 07:13:14,26,Male,Munich,Software Engineer,4.0,0.0,Middle,JavaScript,75000.0,82500,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-12-01 08:00:20,32,Male,Munich,Product Manager,4.0,4.0,Senior,unknown,65000.0,65000,30,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-12-01 08:39:16,39,Male,Siegen,Software Engineer,16.0,6.0,Senior,C++,62400.0,5000,30,full_time,Unlimited contract,russian,1000+,Product,no,35-40
2020-12-01 08:52:15,38,Male,Munich,Software Engineer,16.0,5.0,Senior,.NET,90000.0,0,36,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-01 09:47:47,32,Male,Innsbruck,Data Scientist,3.0,0.0,Senior,Python,62000.0,3000,25,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 09:50:38,30,Female,Munich,Frontend Developer,9.0,3.0,Senior,JavaScript,60000.0,4000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 09:59:53,34,Male,Berlin,Backend Developer,10.0,4.0,Middle,Java,65600.0,800,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-01 10:04:53,36,Male,Stockholm,Mobile Developer,14.0,7.0,Senior,Java,80000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-01 10:11:09,26,Female,Hannover,Qa Engineer,2.0,0.0,Middle,Tricentis Tosca,32000.0,0,30,full_time,Unlimited contract,german,1000+,Non-Tech Retail,no,25-34
2020-12-01 10:48:26,28,Female,Berlin,Data Analyst,3.0,2.5,Middle,SQL,53000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-01 11:17:35,25,Male,Berlin,Software Engineer,6.0,0.0,Middle,Scala,65000.0,1000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 12:29:04,28,Male,Berlin,Data Scientist,6.0,6.0,Lead,Python,78000.0,0,26,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-12-01 13:56:36,35,Male,Berlin,Software Engineer,20.0,5.0,Senior,JavaScript,100000.0,0,32,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-01 14:21:01,23,Female,Berlin,Data Analyst,1.0,1.0,Junior,SQL,36000.0,36000,28,full_time,Unlimited contract,english,1000+,Startup,no,20-24
2020-12-01 14:33:35,28,Male,Munich,Software Engineer,3.0,3.0,Junior,.NET,65000.0,13000,30,full_time,Unlimited contract,english,1000+,Financial,no,25-34
2020-12-01 14:58:24,36,Male,Berlin,Software Engineer,10.0,10.0,Principal,Java,100000.0,35000,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-01 16:16:38,30,Male,Heidelberg,Software Engineer,9.0,4.0,Senior,.NET,60000.0,2000,30,full_time,Temporary contract,english,1000+,Research,no,25-34
2020-12-01 16:16:56,30,Male,Heidelberg,Software Engineer,9.0,4.0,Senior,.NET,60000.0,2000,30,full_time,Temporary contract,english,1000+,Research,no,25-34
2020-12-01 16:36:05,28,Male,Zurich,Software Engineer,6.0,0.0,Middle,C++,100000.0,18000,25,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-12-01 17:50:06,29,Male,Berlin,Frontend Developer,5.0,5.0,Middle,JavaScript,66000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 18:09:57,37,Male,Berlin,Backend Developer,15.0,6.0,Middle,Elixir,73000.0,0,30,full_time,Unlimited contract,english,101-1000,Consulting,no,35-40
2020-12-01 18:58:24,26,Female,Prague,Software Engineer,4.0,1.0,Middle,C#,64000.0,0,25,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 19:09:43,26,Male,Berlin,Product Analyst,4.0,3.0,Middle,Python,55000.0,0,26,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 19:26:55,31,Male,Munich,Software Engineer,5.0,2.0,Middle,Java,74000.0,3000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-01 20:57:41,34,Female,Hildesheim,Qa Engineer,11.0,2.0,Senior,Python,60000.0,2000,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-12-01 21:28:19,34,Male,Hamburg,Devops,8.0,1.0,Senior,C++,67500.0,2800,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-01 22:23:17,36,Male,Munich,Software Engineer,13.0,5.0,Head,"<bound method IndexOpsMixin.item of Series([], Name: yearly_salary_eur, dtype: int64)>",90000.0,5000,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-01 23:24:17,36,Male,Berlin,Devops,17.0,4.0,Head,Python,120000.0,107000,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-02 00:07:14,40,Female,Berlin,Qa Engineer,16.0,4.0,Middle,unknown,65000.0,0,0,full_time,Unlimited contract,english,11-50,Startup,yes,40-45
2020-12-02 00:27:03,31,Male,Berlin,Software Engineer,7.0,2.0,Senior,Java,75000.0,12500,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-02 04:49:47,28,Male,Munich,Software Engineer,8.0,1.0,Senior,PHP,57000.0,0,28,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-12-02 04:49:53,28,Male,Munich,Software Engineer,8.0,1.0,Senior,PHP,57000.0,0,28,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-12-02 08:56:43,36,Male,Berlin,Backend Developer,16.0,8.0,Lead,Scala,120000.0,120000,30,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-12-02 10:35:10,22,Female,Eindhoven,Frontend Developer,2.0,0.0,Junior,JavaScript,30000.0,0,24,full_time,Unlimited contract,english,11-50,Product,no,20-24
2020-12-02 11:52:05,26,Female,Berlin,Backend Developer,7.0,0.5,Senior,unknown,60000.0,0,24,full_time,Unlimited contract,english,up to 10,Product,no,25-34
2020-12-02 12:06:42,30,Male,Berlin,Backend Developer,4.0,2.0,Middle,Python,58000.0,0,24,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-02 14:20:32,35,Male,Berlin,Software Engineer,12.0,6.0,Middle,Kotlin,75000.0,95000,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-02 14:43:40,30,Male,Berlin,Software Engineer,10.0,2.0,Middle,Swift,71000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-02 14:45:13,36,Male,Bonn,Devops,15.0,1.0,Junior,Bash,52500.0,0,30,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-12-02 17:06:36,28,Male,Cologne,Software Engineer,5.0,1.0,Middle,Java,50000.0,50000,25,full_time,Unlimited contract,russian,101-1000,Product,no,25-34
2020-12-02 17:09:22,42,Male,Berlin,Backend Developer,19.0,3.0,Senior,PHP,66000.0,4000,26,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-12-02 18:46:00,34,Male,Berlin,Backend Developer,14.0,4.0,Senior,Kotlin,95000.0,125000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-02 19:35:54,27,Male,Hamburg,Backend Developer,0.0,0.0,Junior,Python,50000.0,5000,30,full_time,Unlimited contract,english,up to 10,Startup,no,25-34
2020-12-02 21:39:34,29,Male,Munich,Frontend Developer,5.0,3.0,Lead,JavaScript,70000.0,0,24,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-12-02 21:42:33,36,Female,Berlin,Data Scientist,5.0,5.0,Senior,Python,87000.0,15000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-02 21:53:01,31,Male,Berlin,Software Engineer,4.0,4.0,Senior,Python,68000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-12-02 22:41:04,32,Female,Munich,It Consulting,2.0,2.0,Junior,Python,54000.0,1500,27,full_time,Unlimited contract,german,1000+,Consulting,no,25-34
2020-12-03 08:53:41,32,Male,Berlin,Software Engineer,13.0,5.0,Lead,JavaScript,83000.0,3000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-03 09:40:36,36,Male,Unknown,Ml Engineer,6.0,6.0,Senior,Python,110000.0,25000,30,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-12-03 10:59:45,26,Male,Munich,Software Engineer,6.0,2.0,Senior,TypeScript,93000.0,10000,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-12-03 11:04:39,28,Female,Berlin,Data Scientist,4.0,2.0,Middle,Python,73700.0,80400,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-03 11:52:21,34,Male,Munich,Data Scientist,10.0,10.0,Senior,Python,85000.0,20000,28,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-12-03 13:25:21,38,Male,Berlin,Data Scientist,10.0,9.0,Senior,Python,87550.0,0,30,full_time,Unlimited contract,german,101-1000,Product,no,35-40
2020-12-03 13:58:08,37,Male,Berlin,Software Engineer,16.0,8.0,Senior,Java,80000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-03 21:03:20,31,Male,Berlin,Backend Developer,9.0,1.0,Senior,JavaScript,65000.0,5000,27,full_time,Unlimited contract,english,51-100,Startup,no,25-34
